id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts54022,Terrace House: Aloha State,SHOW,"The beautiful island of Oahu is host to a new batch of six strangers who share a single roof, multiple conflicts and no script in this reality series.",2016,,36,"['reality', 'drama']",['JP'],4.0,tt6588218,7.4,997.0,6.928,7.9
tm245293,You Are My Sunday,MOVIE,Five friends struggle to find a place to play football in Mumbai.,2016,,119,"['drama', 'comedy']",['IN'],,tt4990516,7.7,1678.0,1.728,7.0
tm456667,Black,MOVIE,"A boy. Who has no identity. One day, he want to change but this is almost over.",2015,,90,['action'],[],,tt7254796,4.3,74.0,0.6,
tm232832,The Lion Woman,MOVIE,"Eva Arctander is born with hypertrichosis, meaning that she is covered from head to toe with fine blonde hair. Her father is so ashamed of her that he hides her away from the world in their apartment. However, Eva’s nanny fights for her right to be treated like everyone else.",2016,PG-13,126,"['drama', 'european']","['SE', 'NO']",,tt4677578,6.6,1410.0,17.587,6.9
ts51367,Trailer Park Boys: Out of the Park: Europe,SHOW,"A lot of liquor an whores, mustard and bologna, maybe some cigarettes and dope, but mostly just liquor and whores, cigarettes and balogna, as well as mustard and dope.",2016,TV-MA,28,"['action', 'drama', 'comedy', 'crime']",['CA'],2.0,tt5937754,7.0,2324.0,5.537,6.2
tm239933,7:19,MOVIE,"At 7:19 a.m., on September 19th of 1985, the most destructive earthquake hit Mexico City. Inside what's left of a building, a group of survivors fight for their lives waiting for rescue.",2016,,94,"['history', 'thriller', 'drama']",['MX'],,tt5979312,5.8,649.0,8.11,6.4
ts53346,Chasing Cameron,SHOW,"The series stars Dallas and his famous friends embarking on a new tour of Magcon around Europe. Aaron Carpenter, Taylor Caniff, Blake Gray, Trey Schafer and Willie Jones are also starring in the series.",2016,TV-PG,28,['reality'],['US'],1.0,tt6370626,3.5,500.0,2.452,5.8
tm228657,Cosmos Laundromat,MOVIE,"On a desolate island, a suicidal sheep named Franck meets his fate…in the form of a quirky salesman named Victor, who offers him the gift of a lifetime. The gift is many lifetimes, actually, in many different worlds – each lasting just a few minutes. In the sequel to the pilot, Franck will find a new reason to live…in the form of a bewitching female adventurer named Tara, who awakens his long-lost lust for life. But can Franck keep up with her?",2015,,12,"['animation', 'comedy', 'fantasy', 'scifi']",['NL'],,,,,2.371,6.7
tm247644,Schubert in Love,MOVIE,Olaf tries to make his dreams reality and thereby always gets into trouble with his surroundings. He meets his biggest obstacle yet when his father pressures him into having a child. Finding a woman becomes difficult when Olaf realizes that they have something he doesn't have: feelings.,2016,,94,"['comedy', 'european']",['DE'],,tt5186874,5.0,371.0,3.314,5.2
tm212968,Frank and Cindy,MOVIE,"G.J. Echternkamp tells the story of his relationship with his parents, his mother Cindy and his step-father, Frank. Frank used to be a member of OXO, a band from the '80s whose one hit wonder scored with the song ""Whirly Girl"". Cindy was the ultimate groupie who married Frank and thought life would be glamorous and award shows, but it's not how it turned out.",2015,,102,"['comedy', 'drama']",['US'],,tt1239242,6.1,863.0,2.311,5.4
tm211424,Dharam Sankat Mein,MOVIE,The film revolves around a Hindu man (Paresh Rawal) who goes through an identity crisis when he discovers he was adopted as a son in a Hindu family but was born in a Muslim family. The journey starts with finding his real father.,2015,PG-13,129,"['comedy', 'drama', 'family', 'fantasy', 'thriller']",['IN'],,tt4354740,6.3,2262.0,3.51,7.0
ts35505,Old Money,SHOW,"A family, blessed with richness and power, is desperately seeking for a liver for their father, who wants to hand down his wealth to the one who gets the organ.",2015,TV-MA,47,"['comedy', 'drama', 'european']",['AT'],1.0,tt3701442,7.3,503.0,2.488,6.3
ts78442,Coach Snoop,SHOW,"See a different side of Snoop Dogg in this unique documentary, which details the famous rapper's efforts to mentor young athletes and create opportunities for them to compete at the highest level of youth football. We'll meet the kids and coaches that form Snoop's squad -- and witness the important life lessons they learn with every game.",2016,TV-MA,29,['documentation'],['US'],2.0,tt5697642,6.7,590.0,2.881,7.8
ts43258,Stories by Rabindranath Tagore,SHOW,"The characters of Tagore’s stories spring into life through the cinematic imagination of acclaimed filmmaker, Anurag Basu in ‘Stories By Rabindranath Tagore’. ‘Stories By Rabindranath Tagore’ shares with us the intricately etched characters created by the master himself and brought onto the small screen by the visionary director of ‘Barfi’ and ‘Life in a Metro.’",2015,TV-PG,43,['drama'],['IN'],1.0,tt4853764,8.7,1323.0,3.572,8.8
tm230927,Puerto Ricans in Paris,MOVIE,"NYPD detectives Luis and Eddie visit Paris to help gorgeous French designer Colette catch the black market thief who's ripped off her new handbag design. While Luis' girlfriend Vanessa and Eddie's wife Gloria remain in New York, the hopelessly unhip odd couple stumble through a glamorous high-fashion world brimming with charming cafes, wild nightclubs and corporate treachery.",2015,R,82,['comedy'],['US'],,tt3730510,5.3,1856.0,5.176,5.7
tm244577,Love O2O,MOVIE,"What is it that makes a man fall in love with a woman at first sight? Appearance? Aura? Wealth? NO, when campus prince and gaming expert, student Xiao Nai first saw Bei Wei Wei, what made him fall in love was not her extraordinary beauty, but her slim and slender fingers that were flying across the keyboard and her calm and composed manner!!! Embarrassing, no? At the same time, gaming expert Bei Wei Wei, at this time and place is on the computer, methodically commanding a guild war, and won a perfect and glorious victory despite being at a disadvantage, and was completely unaware that cupid is nearby. Soon after basketball player, swimmer, all-around excellent student, and game company president, Xiao Nai, uses both tactics on and off-line to take this beauty’s heart. Therefore this romance slowly bloomed. ~~ Movie adapted from the novel by Gu Man.",2016,,105,"['comedy', 'romance', 'drama']",['CN'],,tt6093452,6.4,1039.0,7.811,6.9
tm227523,Fifty,MOVIE,"Tola, Elizabeth, Maria and Kate are four friends forced at midlife to take inventory of their personal lives, while juggling careers and family against the sprawling backdrops of the upper middle-class neighbourhoods of Ikoyi and Victoria Island in Lagos.",2015,,101,"['drama', 'romance', 'sport', 'thriller']",['NG'],,tt7440582,6.0,265.0,2.484,5.3
ts82327,Три кота,SHOW,"Candy and her big brothers Cookie and Pudding are cute kittens who live with their parents, they play and have adventures learning to share and do chores as they go.",2015,TV-Y,5,"['animation', 'scifi', 'comedy', 'family']",['RU'],3.0,tt7038964,7.0,101.0,0.662,8.0
tm230426,"Liar, Liar, Vampire",MOVIE,"When ordinary boy Davis suddenly becomes famous at school as people start to believe he's actually a vampire, vampire expert Cameron helps him act like a real vampire.",2015,G,66,"['comedy', 'family']",['US'],,tt4448304,5.7,964.0,9.086,7.1
ts248736,The Governor,SHOW,"The Governor"" is the riveting tale of Angela Ochello, the Deputy Governor of Savannah State, who with no governorship ambitions finds herself suddenly entangled in a web of political intrigue after the untimely death of the incumbent Governor. As audiences embark on this journey with Angela, they get to see how with the help of her trusted Chief of Staff, she learns how to maneuver through the rough and shark-infested waters of politics whilst balancing the demands of her matrimonial home.",2016,TV-14,45,['drama'],['NG'],1.0,tt7128052,7.3,103.0,,
tm240728,Patton Oswalt: Talking for Clapping,MOVIE,"Patton Oswalt delivers a fresh hour plus of stand-up, covering everything from misery to defeat to hopelessness. It's his most upbeat special to date.",2016,,65,"['comedy', 'documentation']",['US'],,tt5457520,6.7,2001.0,3.337,6.6
tm283938,Selfie 69,MOVIE,"Your best friends are also the friends who'll make you do the stupidest things. After parting hardcore, Roxi, Yasmine and Ana meet in a bet that will change their lives: Who gets married first in three days?",2016,,116,"['comedy', 'action', 'romance', 'european']",['RO'],,tt4796634,6.1,1700.0,4.445,6.8
ts55966,LEGO Friends: The Power of Friendship,SHOW,"Five best friends face adventures side by side in their hometown. Zany antics, love and missteps are better with friends.",2016,TV-Y,23,['animation'],['US'],2.0,tt7598452,6.7,54.0,7.272,7.7
tm236705,Ricardo O'Farrill: Abrazo Genial,MOVIE,"Ricardo O'Farrill brings his sharp, observational humor to the stage with a relentless sarcasm and specific Mexican sensibility. Prepare for mockery.",2016,,92,['comedy'],['MX'],,tt5547496,5.5,117.0,1.481,5.2
tm244923,My Mother's Wound,MOVIE,"Upon turning eight-teen, Salih leaves the orphanage to find his lost family and begins working in a Serbian farm. Suddenly, at the most unexpected moment he has found a home. Will he ever be able to let go of the ghosts of his past and be happy in this new life? As tension escalates disquieting secrets surface. A gripping tale of family, love and identity, My Mother's Wound follows Salih as he searches for a trail of hope amongst war-torn lives.",2016,PG-13,120,"['drama', 'thriller', 'war']",['TR'],,tt5684860,7.3,3692.0,4.392,6.9
tm266622,Iliza Shlesinger: Confirmed Kills,MOVIE,"The standup sensation tackle's TV's ""Shark Tank,"" what it means to be a woman and how to deal with the lawless party goblin that lives in us all.",2016,,77,['comedy'],['US'],,tt6081882,6.6,2880.0,5.957,6.4
tm134052,Umrika,MOVIE,"When a young village boy discovers that his brother, long believed to be in America, has actually gone missing, he begins to invent letters on his behalf to save their mother from heartbreak, all the while searching for him.",2015,,98,"['comedy', 'drama']",['IN'],,tt2614722,6.6,1472.0,2.265,5.8
tm246543,Journey to Greenland,MOVIE,"Thomas and Thomas are going through a rough patch: they are both thirty-something actors living in Paris. They randomly decide to leave the city and fly away to Kullorsuaq, one of the most remote villages of Greenland, where Thomas' father Nathan lives. Among the Inuit community, they will discover the charms of the local customs and their friendship will be challenged.",2016,,98,"['drama', 'comedy', 'european']","['GL', 'FR']",,tt4641248,6.3,1343.0,3.262,6.2
ts53065,One More Time,SHOW,This fantasy drama follows an indie band singer who repeatedly undergoes unwanted time slips and the girlfriend he must save from an unlucky fate.,2016,TV-14,31,"['scifi', 'drama', 'fantasy']",['KR'],1.0,tt6212990,6.8,582.0,3.778,7.2
tm272484,Michael Che Matters,MOVIE,"""SNL"" star Michael Che takes on hot-button topics like inequality, homophobia and gentrification in this stand-up set filmed live in Brooklyn.",2016,,60,['comedy'],['US'],,tt6209400,7.2,2657.0,3.242,6.8
tm252609,'76,MOVIE,"Nollywood superstars Ramsey Nouah, Rita Dominic, and Chidi Mokeme headline this gripping drama set against the backdrop of the attempted 1976 military coup against the government of General Murtala Mohammed.",2016,PG-13,118,"['romance', 'drama']",['NG'],,tt6068284,5.6,227.0,2.062,7.2
tm234064,Halal Love,MOVIE,Four tragicomic interconnected stories about how devoted Muslim men and women are trying to manage their love life and desires without breaking any religious rules.,2016,,95,"['romance', 'drama', 'comedy', 'european']","['LB', 'DE']",,tt5105218,6.3,382.0,1.352,5.8
tm240733,100 Meters,MOVIE,"Based on the incredibly true story of a Spanish man with Multiple Esclorosis who tried to finish an Iron-Man: 3,8km swimming, 180km cycling and 42 running. And he was told that he could not make 100 meters.",2016,,108,"['drama', 'comedy', 'european']",['ES'],,tt5089786,7.5,6248.0,8.137,7.5
tm230478,Brent Morin: I'm Brent Morin,MOVIE,"In a witty solo show, Brent Morin serves up infectious laughs on the agony of puberty, hot guy problems and the time a girl dumped him for a magician.",2015,,67,['comedy'],['US'],,tt5280664,6.5,691.0,1.929,7.3
tm267419,Joe Rogan: Triggered,MOVIE,"Unleashing his inquisitive, intense comedic style, Rogan explores everything from raising kids and Santa Claus to pot gummies and talking to dolphins.",2016,,63,"['comedy', 'documentation']",['US'],,tt6023444,7.4,4547.0,3.272,6.7
tm232930,Kyaa Kool Hain Hum 3,MOVIE,"In order to impress his girlfriend's conservative father, a porn actor uses his fellow adult movie stars in creating a fake traditional family.",2016,,124,['comedy'],['IN'],,tt5290620,1.9,4356.0,4.658,3.1
tm149212,Olmo and the Seagull,MOVIE,"'Olmo and the Seagull' is a poetic and existential dive into an actress's mind during the nine months of her pregnancy as she must confront her most fiery inner demons while trying to rewrite a new philosophy of life, identity and love. Underlying this hybrid film is mounting tension over what is real and what is enacted when one is performing one's own life.",2015,,90,"['drama', 'european', 'romance', 'family', 'documentation']","['PT', 'SE', 'DK', 'BR', 'FR']",,tt4160256,7.2,676.0,2.034,7.1
tm243931,The Beginning of Life,MOVIE,"One of the greatest neuroscience breakthroughs is having discovered that babies are far more than a genetic load. The development of all human beings lies on the combination of genetics, the quality of the relationships and the environment they are set on.  The Beginning of Life invites everyone to reflect: are we taking good care of this unique moment, which defines both the present and future of humankind?",2016,G,98,"['documentation', 'family']",['BR'],,tt5140248,7.5,940.0,1.134,7.7
tm307997,Offline: Are You Ready for the Next Level?,MOVIE,"Champion gamer Jan has to fight for his digital identity, winning back his real life as well.",2016,,88,"['action', 'comedy', 'european']",['DE'],,tt5351044,5.0,783.0,16.734,5.4
tm235227,Bill Hicks: Reflections,MOVIE,"Comedy Dynamics sits down with Bill Hicks’ brother, Steve, who tells old stories, squashes old rumors and reveals the brother and son behind the late comedian. Told amidst old and rare footage, it’s a must watch for any fan.",2015,,34,['documentation'],['US'],,,,,2.465,6.7
tm219699,Phantom,MOVIE,"Phantom is an action thriller that unfolds across various countries around the world. The plot revolves around protagonist Daniyal, whose journey to seek justice takes him from India to Europe, America and the volatile Middle East. However, he finds out that in a mission like this, there is always a price to pay, in this case, a very personal price.",2015,,136,"['thriller', 'action', 'drama', 'crime', 'horror', 'european']",['IN'],,tt3469244,5.9,9281.0,3.083,5.6
ts285233,Unchained fate,SHOW,"A young trio aims to protect the world from evil, armed with magic crystals that allow them to control time, commune with spirits, and more.",2016,TV-14,40,"['scifi', 'drama']",['MY'],1.0,,,,0.855,
tm234136,MindGamers,MOVIE,"A group of young bio-engineers discover they can use quantum physics to transfer motor-skills between human brains.  Believing this to be a first step towards a new intellectual freedom, they freely distribute the technology. But as the mysterious past of one of their group is revealed, dark forces emerge that threaten to subvert this technology into a means of mass control.  DxM takes the mind-bender thriller to the next level with an immersive narrative and breath-taking action.",2015,,97,"['action', 'scifi', 'thriller', 'european']",['AT'],,tt3625516,3.6,1111.0,1.593,4.3
tm239764,David Cross: Making America Great Again,MOVIE,"With nothing off-limits, David Cross is unapologetic, insightful, and biting in his Netflix original stand-up comedy special, MAKING AMERICA GREAT AGAIN. Filmed live at The Paramount Theatre in Austin, TX, Cross takes aim the current political landscape.",2016,,74,['comedy'],['US'],,tt5943936,6.5,1674.0,2.286,6.7
tm225675,Jeff Dunham: Unhinged in Hollywood,MOVIE,Previously unseen stand-up comedy by Jeff Dunham. Sketches include popular characters. Brad Paisley performs too! Special appearances by comic Chris Parnell and former UFC champion Chuck Liddell.,2015,PG,60,['comedy'],['US'],,tt5038776,6.7,722.0,1.77,6.2
tm244380,Barcelona: A Love Untold,MOVIE,"Ely, a young man who can't get over Celine, his past love, meets Mia, a young woman who escaped from a painful past in the Philippines and is trying her luck to rebuild her life in Spain. They meet. They fall in love. But can they overcome the hurt of the past to have a future together?",2016,,132,"['romance', 'drama']",['PH'],,tt5755912,6.6,766.0,3.331,6.0
tm526163,Dinosaur World,MOVIE,"Scientist Khojwala finds it difficult to nurture a baby dinosaur. He, with the help of Chotta Bheem and his gang, decides to travel back in time to return the animal to its world.",2015,,65,"['animation', 'comedy', 'drama']",['IN'],,tt2797146,,,,
ts54117,Luna Petunia,SHOW,Luna Petunia follows the adventures of a girl who lives in our world and plays in a dreamland where she learns how to make the impossible possible.,2016,TV-Y,24,"['animation', 'family', 'fantasy']",['CA'],3.0,tt4588068,6.3,57.0,1.722,8.0
tm244079,Sofía Niño de Rivera: Exposed,MOVIE,Self-deprecating comic Sofía Niño de Rivera puts her sarcasm on full display in this stand-up special filmed live at Guadalajara's Degollado Theater.,2016,,80,['comedy'],['MX'],,tt5886430,7.3,304.0,2.632,7.3
tm263743,The Doll,MOVIE,"Anya and Daniel just moved to their new house in Bandung. Daniel brings home a doll from his workplace. Anya, who is a dollmaker, welcomes the doll happily to their house. They later learned that the doll belonged to a little girl named Uci, who died when she and her family were brutally murdered in a robbery. Strange things begin to happen.....",2016,,106,"['thriller', 'horror']",['ID'],,tt6011480,5.2,764.0,6.038,5.3
tm246485,U Turn,MOVIE,A journalist who intents to write an article on traffic rule breakers gets dragged into a whirlpool of murder cases and deception.,2016,R,121,"['horror', 'thriller', 'crime', 'drama']",['IN'],,tt5559394,7.5,3310.0,2.982,6.8
tm267017,I Love You,MOVIE,"When the wife wants a divorce, the neurotic husband struggles to come to terms with what happened and how to get his old life back.",2016,,98,"['comedy', 'drama', 'romance', 'european']",['SE'],,tt5183654,4.7,1008.0,2.205,4.5
tm224255,Very Big Shot,MOVIE,A dark comedy about brothers running a drug-dealing business out of their takeout pizzeria.,2015,R,107,"['action', 'drama', 'thriller', 'crime']","['QA', 'LB']",,tt4971824,6.9,1405.0,1.669,6.7
ts38812,Fearless,SHOW,"On a journey from Brazil to the Las Vegas championships, professional bull riders risk it all to earn money, respect and titles.",2016,,42,"['documentation', 'reality']",['US'],2.0,tt9556710,7.0,304.0,3.34,8.0
tm234292,The Heirs,MOVIE,"Teenagers’ leisure at full swing: a group of friends spend their holidays at parties, having sex, boozing, and partaking in any adventure that brings them a boost of adrenaline. As they use violence for entertainment and to fulfill their authoritarian fantasies, their adventures will show the cracks and the collapse of the perfect world they live in.",2015,,71,['drama'],['MX'],,tt2903370,5.7,223.0,1.309,5.7
tm238717,Barakah Meets Barakah,MOVIE,"The story of two lovers who are united in an environment hostile to dating of any kind. Barakah is municipal civil servant from Jeddah and an amateur actor in a theatre troupe. Barakah is a wild beauty, who functions as a crowd-puller for her stylish mother’s boutique and runs her own widely-seen vlog. They both defy customs and traditions, as well as the religious police, using modern communication technologies and traditional dating methods.",2016,,88,"['romance', 'comedy']",['SA'],,tt5435084,6.3,1705.0,2.115,6.5
ts38813,Bottersnikes & Gumbles,SHOW,"In a far away forgotten valley heaped with long-abandoned junk, a timeless battle rages between good and evil… and also between squishy and scaly, happy and grumpy, clever and wily… handsome and plain old ugly. This is the land of Bottersnikes and Gumbles.",2016,TV-Y7,13,"['action', 'family', 'animation', 'comedy']","['GB', 'AU', 'US']",4.0,tt6015820,5.2,48.0,1.49,7.3
tm271974,Pettson and Findus: The Best Christmas Ever,MOVIE,"Pettson and Findus find themselves snowed in their house. The little cat is scared that Christmas is ruined, but Pettson promises that they will celebrate ""the best Christmas ever"".",2016,,82,"['family', 'animation', 'comedy', 'fantasy', 'european']",['DE'],,tt4764566,5.5,356.0,2.616,5.4
tm193378,Iliza Shlesinger: Freezing Hot,MOVIE,"Smart and brazen comedian Iliza Shlesinger shares her unflinchingly honest observations on the differences between men and women. Filled with hashtag-able catch phrases, this is a laugh-out-loud revelation exposing some of women’s best kept - and ugliest - secrets, including truths about first date attire, fantasy break-ups and the tireless pursuit of not being cold while still looking hot.",2015,,71,"['comedy', 'documentation']",['US'],,tt4073952,6.8,2616.0,3.345,6.7
tm201855,Katti Batti,MOVIE,A man falls in love with a woman because of her outlook on life. They are in a relationship for five years until a sudden turn of events causes a problem in their relationship.,2015,,138,"['comedy', 'romance', 'drama']",['IN'],,tt4467262,4.6,3157.0,1.508,5.6
ts21876,My Sunshine,SHOW,"While studying at university, Zhao Mosheng fell in love at first sight with law student He Yichen. Through various incidents where Mosheng ""stalked"" Yichen on campus, Mosheng's cheerful personality charmed Yichen, and they gradually became college sweethearts. When Yichen's foster sister Yimei challenged Mosheng for Yichen's attention, Mosheng turned directly to Yichen for clarification, but did not expect to receive a cold response from him. Mistaking that Yichen and Yimei are a couple, Mosheng followed her father's arrangements and moved to the United States to continue her studies. Seven years later, Mosheng - who is now a professional photographer - returns to China, and coincidentally bumps into the unforgettable Yichen.",2015,TV-PG,45,"['drama', 'romance']",['CN'],1.0,tt6131630,6.5,195.0,6.79,6.5
tm232267,Mike Epps: Don't Take It Personal,MOVIE,Mike Epps wastes no time bringing his unapologetic and raunchy swagger to a howling live audience at the historic Orpheum Theater in Los Angeles.,2015,,60,['comedy'],['US'],,tt5339586,4.4,288.0,2.565,5.1
tm272012,Ghost Patrol,MOVIE,"Gabi and Spence, and Spooky the dog, are the “Ghost Patrol,” their town’s supernatural pest control, but they’ve never seen a real ghost. When they get a call to investigate the old Geist Manor, they are about to find the proof they have been looking for – and a whole lot more.",2016,,50,"['thriller', 'animation', 'family']",['CA'],,tt6111628,5.1,226.0,2.149,4.3
tm217986,Bangistan,MOVIE,"Two blundering terrorists with lofty ideologies, but ordinary talent, on a mission to change the world.",2015,PG-13,135,"['comedy', 'drama']",['IN'],,tt3422462,4.5,1284.0,4.372,6.4
tm215911,Ludo,MOVIE,"Needing a secluded place for a late-night tryst, two couples stow away in a mall after hours, but are quickly ensnared in a gruesome and deadly game.",2015,,90,"['horror', 'thriller', 'fantasy']",['IN'],,tt3724898,2.8,852.0,3.316,2.8
tm327551,Born in Syria,MOVIE,This intimate documentary follows a group of Syrian children refugees who narrowly escape a life of torment and integrate into a foreign land.,2016,,86,"['documentation', 'european']","['ES', 'DK']",,tt5356680,7.7,280.0,2.143,7.2
tm238486,Theo Von: No Offense,MOVIE,"Known for always saying the unexpected and telling it like it is, even at the expense of offending, Louisiana comedian Theo Von returns home to film his first stand-up comedy special for Netflix at the Civic Theater in New Orleans.",2016,,65,"['comedy', 'documentation']",['US'],,tt5066564,5.6,875.0,2.294,6.4
tm295349,Ricardo O'Farrill: abrazo navideño,MOVIE,"Whether it's Rudolph's nose cancer or heated tree-decorating fights, he tackles Christmas with edgy, biting humor.",2016,,31,['comedy'],['MX'],,tt6475778,5.7,71.0,1.235,5.7
tm233648,"Trailer Park Boys: Drunk, High and Unemployed: Live In Austin",MOVIE,You thought the boys would actually sober up? Not until after they change the world.,2015,,74,['comedy'],['CA'],,tt5087462,6.5,1062.0,2.368,5.6
tm286268,#Rucker50,MOVIE,"The celebratory explosion of basketball history makers, legend shakers and lawbreakers; juxtaposed against important events in Civil & Human Rights. The 50 years of The Rucker's ripples reverberate throughout Basketball, Hip-Hop, Harlem, and life.",2016,,56,['documentation'],['US'],,tt6475636,5.2,120.0,1.645,3.7
tm214589,The Breakup Playlist,MOVIE,"A story about an aspiring professional singer and a rock singer who collaborates in a song. As they work on their song, they start to develop feelings for each other.",2015,,117,"['romance', 'drama', 'music']",['PH'],,tt4628812,6.5,305.0,1.875,6.8
tm811691,Thomas & Friends: Full Steam To The Rescue!,MOVIE,"Full Steam to the Rescue! is a UK DVD featuring six episodes from the nineteenth series and two bonus episodes from the twentieth series.  Description: Duty calls at the Sodor Search and Rescue Centre! Rocky is called in to action to rescue poor derailed Henry. But when Rocky becomes derailed himself, who will come to his aid? The alarm is sounded at the Search and Rescue Centre and the fast and fearless team race to the rescue. But with each vehicle trying to rescue him alone, can they work as a team to get Rocky back on the tracks?! Full steam ahead with Thomas and his engine heroes!",2016,,93,['family'],['GB'],,,,,0.957,10.0
tm375681,S Storm,MOVIE,A suspect is killed while the ICAC team is investigating illegal soccer gambling in Hong Kong.,2016,PG-13,90,"['thriller', 'drama', 'crime', 'action']","['CN', 'HK']",,tt5998744,5.1,721.0,2.201,5.7
tm316567,HiGH&LOW: The Red Rain,MOVIE,"The Amamiya Brothers, Masaki (Takahiro) and Hiroto (Hiroomi Tosaka), keep looking for their older brother Takeru (Takumi Saito) who disappeared one year ago. The three Amamiya brothers lost their parents when they were young. Since then, they relied only on each other. On the anniversary of their parents' death, Masaki and Hiroto expect Takeru to appear. Instead, they meet a person who has a clue on Takeru's whereabouts. [idmoviebox.com]",2016,,110,"['action', 'drama']",['JP'],,tt5923040,6.1,296.0,2.529,7.8
tm218683,The Massively Mixed-Up Middle School Mystery,MOVIE,"When the ultimate prank sends their principal under water, it's up to Everett, Alyssa and Riley to put their super detective skills to the test, catch the perp, and save their school's first dance in 40 years.",2015,,39,"['comedy', 'thriller']",['XX'],,tt3521770,7.3,81.0,2.528,
tm243070,Those who fear are dead,MOVIE,Those who fear are dead,2016,,110,['drama'],['EG'],,tt5686120,3.6,88.0,0.763,2.0
tm247444,Poshter Girl,MOVIE,"Poshter Girl takes you on a mad roller coaster ride of a quaint, little village in Maharashtra - Tekawde, which is ill-famous for female infanticide and as a result there are no girls left within the village. When the question of boys' marriage is on heat, a beautiful and Intelligent girl enters the scenario and changes everything. This is the story of the girl Rupali and her chosen 5 candidates who would do anything to win her heart.",2016,PG-13,140,['comedy'],['IN'],,tt5323386,6.6,330.0,1.611,8.0
tm224275,3000 Nights,MOVIE,"A young Palestinian schoolteacher gives birth to her son in an Israeli prison where she fights to protect him, survive and maintain hope.",2015,,103,['drama'],"['AE', 'FR', 'JO', 'LB', 'QA', 'PS']",,tt3815424,7.0,720.0,2.069,5.9
tm66466,Wazir,MOVIE,"'Wazir' is a tale of two unlikely friends, a wheelchair-bound chess grandmaster and a brave ATS officer. Brought together by grief and a strange twist of fate, the two men decide to help each other win the biggest games of their lives. But there's a mysterious, dangerous opponent lurking in the shadows, who is all set to checkmate them.",2016,PG-13,103,"['thriller', 'crime', 'drama', 'action']",['IN'],,tt0315642,7.2,18681.0,5.319,6.6
tm340927,Motu Patlu: King Of Kings,MOVIE,"Motu and Patlu are your home-grown Laurel and Hardy in an animation avatar. They befriend a circus lion, Guddu and attempt to save the jungle from a greedy poacher.",2016,G,109,"['animation', 'action', 'comedy']",['IN'],,tt6278732,6.5,165.0,2.208,9.0
tm219739,The Love Affair,MOVIE,"Often in the backseat and a second priority to her partner, a lawyer decides to end her relationship and focuses on herself with a help of a man out of her league.",2015,,125,"['romance', 'drama']",['PH'],,tt4202506,6.3,259.0,1.539,5.7
tm231911,Everyday I Love You,MOVIE,Two people bound together in the same road and fall for each other in an unexpected way.,2015,,122,"['romance', 'drama']",['PH'],,tt4944460,7.0,496.0,1.504,7.8
tm242002,Jeff Foxworthy & Larry the Cable Guy: We've Been Thinking,MOVIE,Comedians Jeff Foxworthy and Larry the Cable Guy bring their distinctive brand of humor to a packed crowd in Minneapolis.,2016,,74,['comedy'],['US'],,tt5571712,5.9,652.0,1.921,6.2
ts81027,Spark,SHOW,"'Spark' is a mini music drama like a night concert in the summertime, centering on a man who leaks a great deal of electricity after a sudden accident and a woman he can't get away from no matter how hard he tries",2016,TV-14,14,['drama'],['KR'],5.0,tt6409112,7.0,63.0,1.4,
tm554110,The CEO,MOVIE,"Five top-level staff of a company are selected for a retreat where the new CEO of a global company will be chosen. What starts off as cordial soon goes sour as they attempt to outdo one another to be named ""The CEO.""",2016,PG-13,105,"['drama', 'thriller']",['NG'],,tt5036924,5.6,121.0,2.017,
tm211273,Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine),MOVIE,"Jen Kirkman's Netflix produced stand-up special as performed at the North Door in Austin, Texas.",2015,,78,['comedy'],['US'],,tt4703660,6.8,1506.0,2.027,6.9
tm860487,Pac’s Scary Halloween,MOVIE,Dr. Pacenstein and Eeghost are plotting to ruin Pac's Halloween dinner plans at Transylpacia Castle and it is up to a scary neighbor to save the night.,2016,,44,[],['US'],,,,,1.989,7.4
ts83449,Love Storm,SHOW,Three grown siblings must rethink their idea of family when they learn their parents are getting divorced and have their eyes on new partners.,2016,TV-14,87,['family'],['TW'],1.0,tt6093070,5.5,326.0,2.334,9.0
tm273933,Reggie Watts: Spatial,MOVIE,"The comic innovator delivers a surreal set blending experimental songs, jokes about grits, guns and drugs, and other improvised comedy adventures.",2016,,61,"['comedy', 'music']",['US'],,tt5861260,6.0,515.0,1.945,6.1
ts83450,Close Your Eyes Before It's Dark,SHOW,"While vacationing at a mountain cabin, a group of longtime friends uncovers an old scandal that could have deadly consequences.",2016,TV-14,84,"['thriller', 'crime', 'drama']",['TW'],1.0,tt6506806,7.0,229.0,2.265,6.4
ts53017,Best Lover,SHOW,"Best Couple's background is set in modern day Korean entertainment industry. The story is about two top stars entering into a fake marriage with their own secret agendas, and through their efforts to defend their fake marriage in public, they learn about about each other's pains and weaknesses and eventually end up together. The male lead comes from a poor background and through hard work becomes a top star. He finds himself emotionally involved with his first love, fake wife and admirer. The female lead comes from a chaebol family and is an arrogant top star. She is neglected by her parents and due to a family feud/conspiracy, she must act strong in order to survive even though she is weak at times. Through a fake marriage, these two people find true love and their true selves.",2016,TV-14,45,"['drama', 'romance']",['CN'],1.0,tt9874364,6.8,82.0,3.482,9.7
